,index,birth_rate_end_mean
1,00000000d,3.016175653
2,00000001d,3.189054118
3,00000002d,3.210017805
4,00000003d,2.930512739
5,00000004d,2.521912352
6,00000005d,2.462020432
7,00000006d,3.504913945
8,00000007d,2.7943128
9,00000008d,3.169679722
10,00000009d,2.854853549
11,0000000Ad,3.457959025
12,0000000Bd,3.19825798
13,0000000Cd,3.160769891
14,0000000Dd,3.05645632
15,0000000Ed,3.834361733
16,0000000Fd,2.902921496
17,00000010d,2.294895088
18,00000011d,2.673450128
19,00000012d,4.126186575
20,00000013d,2.515422056
21,00000014d,3.175009359
22,00000015d,3.17258348
23,00000016d,3.613698811
24,00000017d,3.916785956
25,00000018d,2.778656521
26,00000019d,3.018655359
27,0000001Ad,3.072593495
28,0000001Bd,3.271045544
29,0000001Cd,2.686668322
30,0000001Dd,2.909783807
31,0000001Ed,2.447933654
32,0000001Fd,3.418846615
33,00000020d,2.51892758
34,00000021d,3.058901302
35,00000022d,3.833601718
36,00000023d,3.151831582
37,00000024d,2.938175605
38,00000025d,3.499610979
39,00000026d,2.667177977
40,00000027d,2.945861856
41,00000028d,3.671288675
42,00000029d,3.342915678
43,0000002Ad,2.280797114
44,0000002Bd,2.839464129
45,0000002Cd,2.853683357
46,0000002Dd,3.179417801
47,0000002Ed,2.472126504
48,0000002Fd,2.43445605
49,00000030d,4.00898962
50,00000031d,3.338066628
51,00000032d,2.89521722
52,00000033d,2.617123167
53,00000034d,2.715826159
54,00000035d,2.851390896
55,00000036d,2.885383424
56,00000037d,3.390594511
57,00000038d,2.763469115
58,00000039d,2.44984038
59,0000003Ad,2.499007585
60,0000003Bd,2.80853044
61,0000003Cd,2.798146886
62,0000003Dd,2.4964677
63,0000003Ed,3.811957491
64,0000003Fd,2.393114169
65,00000040d,2.714969665
66,00000041d,4.419719908
67,00000042d,2.523470705
68,00000043d,3.659780528
69,00000044d,2.928126643
70,00000045d,3.001107272
71,00000046d,2.808002556
72,00000047d,2.269751194
73,00000048d,2.151258351
74,00000049d,2.859476795
75,0000004Ad,2.917297264
76,0000004Bd,3.404433666
77,0000004Cd,3.018396909
78,0000004Dd,2.101996097
79,0000004Ed,3.233054366
80,0000004Fd,3.318163153
81,00000050d,2.583336383
82,00000051d,2.923193607
83,00000052d,2.615990994
84,00000053d,2.237623034
85,00000054d,2.878485514
86,00000055d,3.521904916
87,00000056d,3.312169767
88,00000057d,2.685045083
89,00000058d,2.69492844
90,00000059d,3.622312137
91,0000005Ad,2.631444068
92,0000005Bd,2.967684603
93,0000005Cd,2.765311351
94,0000005Dd,2.869376125
95,0000005Ed,2.772464156
96,0000005Fd,2.515024994
97,00000060d,2.662431594
98,00000061d,2.632880908
99,00000062d,2.78617796
100,00000063d,3.115374048
101,00000064d,2.646543442
102,00000065d,2.759834518
103,00000066d,3.698306247
104,00000067d,3.258045488
105,00000068d,2.595594678
106,00000069d,2.642359537
107,0000006Ad,3.821015058
108,0000006Bd,2.65643988
109,0000006Cd,3.351148713
110,0000006Dd,3.130824156
111,0000006Ed,3.120716563
112,0000006Fd,3.170389692
113,00000070d,2.911707951
114,00000071d,2.76898797
115,00000072d,2.604159968
116,00000073d,2.981955135
117,00000074d,2.991219885
118,00000075d,2.585242816
119,00000076d,3.491519897
120,00000077d,2.901622563
121,00000078d,2.776897383
122,00000079d,3.466526001
123,0000007Ad,2.947883218
124,0000007Bd,2.933727555
125,0000007Cd,2.804744248
126,0000007Dd,2.520144826
127,0000007Ed,2.657572132
128,0000007Fd,2.796236234
129,00000080d,2.787674394
130,00000081d,4.637998715
131,00000082d,3.006685234
132,00000083d,2.921191642
133,00000084d,3.492010824
134,00000085d,2.487596117
135,00000086d,2.455841667
136,00000087d,2.820844614
137,00000088d,2.586489291
138,00000089d,2.996260518
139,0000008Ad,3.445170192
140,0000008Bd,2.711048231
141,0000008Cd,2.83649129
142,0000008Dd,2.968781747
143,0000008Ed,2.400447707
144,0000008Fd,3.319002413
145,00000090d,3.366735617
146,00000091d,2.611805983
147,00000092d,2.884400477
148,00000093d,2.542118797
149,00000094d,2.666969276
150,00000095d,2.809960989
151,00000096d,2.464742619
152,00000097d,3.598887818
153,00000098d,3.245054125
154,00000099d,3.6612161
155,0000009Ad,3.691750099
156,0000009Bd,2.933333105
157,0000009Cd,2.722520736
158,0000009Dd,3.538617112
159,0000009Ed,3.484228594
160,0000009Fd,2.810663737
161,000000A0d,3.727134034
162,000000A1d,3.051494258
163,000000A2d,3.234496124
164,000000A3d,2.946430904
165,000000A4d,3.280077149
166,000000A5d,2.60350906
167,000000A6d,2.86758917
168,000000A7d,3.61759352
169,000000A8d,2.555112221
170,000000A9d,2.979665317
171,000000AAd,2.515954982
172,000000ABd,2.901917303
173,000000ACd,3.158685131
174,000000ADd,2.934568253
175,000000AEd,3.251707927
176,000000AFd,2.968146672
177,000000B0d,2.899341334
178,000000B1d,3.155811464
179,000000B2d,2.666056192
180,000000B3d,2.78570566
181,000000B4d,2.782112255
182,000000B5d,3.637073398
183,000000B6d,2.879142912
184,000000B7d,2.689442799
185,000000B8d,3.279986071
186,000000B9d,3.632169121
187,000000BAd,2.922311902
188,000000BBd,2.676104506
189,000000BCd,3.362984401
190,000000BDd,2.845322267
191,000000BEd,2.803108449
192,000000BFd,2.718873035
193,000000C0d,3.812361748
194,000000C1d,3.219516686
195,000000C2d,2.644050585
196,000000C3d,3.23153808
197,000000C4d,2.921830861
198,000000C5d,2.142225693
199,000000C6d,2.181367972
200,000000C7d,3.130475811
201,000000C8d,2.437486351
202,000000C9d,2.88393352
203,000000CAd,2.786250693
204,000000CBd,3.130420009
205,000000CCd,3.445959074
206,000000CDd,3.477419104
207,000000CEd,2.948914178
208,000000CFd,2.227706197
209,000000D0d,3.010653071
210,000000D1d,3.140986661
211,000000D2d,2.629739372
212,000000D3d,2.707055906
213,000000D4d,3.708751297
214,000000D5d,3.006538136
215,000000D6d,3.16698468
216,000000D7d,3.014933925
217,000000D8d,3.127091045
218,000000D9d,3.340578965
219,000000DAd,3.18478405
220,000000DBd,2.605378974
221,000000DCd,2.864647907
222,000000DDd,3.054553287
223,000000DEd,2.571559645
224,000000DFd,2.55834905
225,000000E0d,2.974926441
226,000000E1d,3.838066182
227,000000E2d,2.431655495
228,000000E3d,2.885290827
229,000000E4d,3.532393043
230,000000E5d,2.780470506
231,000000E6d,3.603530334
232,000000E7d,2.609543017
233,000000E8d,2.890424847
234,000000E9d,4.4500541
235,000000EAd,2.535640519
236,000000EBd,3.926545442
237,000000ECd,2.862462594
238,000000EDd,3.684627177
239,000000EEd,2.937596064
240,000000EFd,3.050078584
241,000000F0d,3.478530384
242,000000F1d,2.368637989
243,000000F2d,2.826013903
244,000000F3d,2.762489984
245,000000F4d,3.185027506
246,000000F5d,3.671015036
247,000000F6d,2.387149074
248,000000F7d,3.273768846
249,000000F8d,3.040724318
250,000000F9d,3.365724599
251,000000FAd,2.956659155
252,000000FBd,3.09395518
253,000000FCd,2.556319322
254,000000FDd,3.405150895
255,000000FEd,2.802922534
256,000000FFd,3.045586534
257,00000100d,2.439070661
258,00000101d,2.760522881
259,00000102d,3.162742883
260,00000103d,2.848778219
261,00000104d,3.308433955
262,00000105d,3.165771473
263,00000106d,2.557777992
264,00000107d,3.707742728
265,00000108d,2.608269161
266,00000109d,2.865445374
267,0000010Ad,2.976646106
268,0000010Bd,2.90848349
269,0000010Cd,3.445851237
270,0000010Dd,3.862567043
271,0000010Ed,3.058965489
272,0000010Fd,2.107888976
273,00000110d,2.752654038
274,00000111d,3.053985377
275,00000112d,4.059215199
276,00000113d,2.900014605
277,00000114d,2.479976003
278,00000115d,2.553684677
279,00000116d,2.849054779
280,00000117d,3.171137161
281,00000118d,3.116297984
282,00000119d,4.615856883
283,0000011Ad,3.369816542
284,0000011Bd,3.268494793
285,0000011Cd,2.992496706
286,0000011Dd,3.041324618
287,0000011Ed,2.950651568
288,0000011Fd,3.040090675
289,00000120d,3.11611065
290,00000121d,2.840625732
291,00000122d,3.208437532
292,00000123d,2.432923792
293,00000124d,3.060322596
294,00000125d,3.305029354
295,00000126d,2.770268732
296,00000127d,2.404369572
297,00000128d,2.683486615
298,00000129d,3.447201149
299,0000012Ad,2.72351164
300,0000012Bd,3.157975713
301,0000012Cd,4.347485042
302,0000012Dd,3.431475356
303,0000012Ed,3.341322216
304,0000012Fd,3.029465972
305,00000130d,2.887576501
306,00000131d,4.156409607
307,00000132d,3.402014773
308,00000133d,3.305558941
309,00000134d,2.909824143
310,00000135d,3.560286964
311,00000136d,3.872632118
312,00000137d,3.604021838
313,00000138d,2.745175578
314,00000139d,3.575141791
315,0000013Ad,3.633049877
316,0000013Bd,2.320215259
317,0000013Cd,2.417855469
318,0000013Dd,3.053971093
319,0000013Ed,2.794028599
320,0000013Fd,2.590840992
321,00000140d,2.554876565
322,00000141d,2.232590274
323,00000142d,2.600954603
324,00000143d,2.471680883
325,00000144d,2.765669956
326,00000145d,2.813114566
327,00000146d,3.63363593
328,00000147d,2.695636772
329,00000148d,2.635413014
330,00000149d,2.762493709
331,0000014Ad,3.367510993
332,0000014Bd,2.524933626
333,0000014Cd,2.869489281
334,0000014Dd,3.368582461
335,0000014Ed,3.319265166
336,0000014Fd,2.983701632
337,00000150d,3.194331611
338,00000151d,2.763146763
339,00000152d,3.310605925
340,00000153d,2.960979793
341,00000154d,3.246676573
342,00000155d,3.419286538
343,00000156d,2.742695775
344,00000157d,2.690436635
345,00000158d,2.60399842
346,00000159d,3.072336749
347,0000015Ad,3.23318179
348,0000015Bd,2.619272618
349,0000015Cd,2.771650416
350,0000015Dd,2.946464013
351,0000015Ed,3.177312609
352,0000015Fd,3.727147475
353,00000160d,2.238845956
354,00000161d,2.990905257
355,00000162d,2.630386075
356,00000163d,3.225933664
357,00000164d,3.593292849
358,00000165d,2.942838397
359,00000166d,2.933174229
360,00000167d,2.748034339
361,00000168d,2.480874615
362,00000169d,3.366015991
363,0000016Ad,2.645649327
364,0000016Bd,2.439375834
365,0000016Cd,2.6673818
366,0000016Dd,3.08686943
367,0000016Ed,2.522719683
368,0000016Fd,2.91530009
369,00000170d,2.736879629
370,00000171d,3.535891835
371,00000172d,2.695723249
372,00000173d,2.91594606
373,00000174d,3.315749314
374,00000175d,3.473075032
375,00000176d,3.103578703
376,00000177d,3.506522325
377,00000178d,2.903050286
378,00000179d,3.044297796
379,0000017Ad,2.748647476
380,0000017Bd,3.13420161
381,0000017Cd,3.332151956
382,0000017Dd,3.482606971
383,0000017Ed,3.091550084
384,0000017Fd,2.607155853
385,00000180d,2.752752238
386,00000181d,3.057476397
387,00000182d,3.234741519
388,00000183d,2.565843805
389,00000184d,2.37155956
390,00000185d,2.986498993
391,00000186d,2.673222858
392,00000187d,3.118878878
393,00000188d,3.798735339
394,00000189d,3.261567578
395,0000018Ad,2.603748795
396,0000018Bd,2.804830138
397,0000018Cd,2.82670342
398,0000018Dd,3.16694115
399,0000018Ed,2.447869994
400,0000018Fd,3.369580338
401,00000190d,2.68666551
402,00000191d,3.736363637
403,00000192d,3.019972863
404,00000193d,3.522232446
405,00000194d,3.476688996
406,00000195d,3.264810853
407,00000196d,3.151298025
408,00000197d,4.183077571
409,00000198d,3.915522747
410,00000199d,3.559566094
411,0000019Ad,3.218659414
412,0000019Bd,2.561527976
413,0000019Cd,2.847744241
414,0000019Dd,2.879187673
415,0000019Ed,3.353445917
416,0000019Fd,2.667633442
417,000001A0d,2.93658337
418,000001A1d,3.168762046
419,000001A2d,3.654088664
420,000001A3d,2.955921476
421,000001A4d,2.859565066
422,000001A5d,3.426847199
423,000001A6d,2.598645061
424,000001A7d,3.533489065
425,000001A8d,2.862302486
426,000001A9d,2.311882798
427,000001AAd,3.308710234
428,000001ABd,3.257023601
429,000001ACd,2.555619665
430,000001ADd,2.727148488
431,000001AEd,2.837201428
432,000001AFd,2.768289914
433,000001B0d,3.428356981
434,000001B1d,2.843110497
435,000001B2d,2.62614728
436,000001B3d,2.518660394
437,000001B4d,2.438506808
438,000001B5d,2.909981985
439,000001B6d,2.633347417
440,000001B7d,3.283219022
441,000001B8d,3.138602144
442,000001B9d,2.61469797
443,000001BAd,2.778259656
444,000001BBd,3.160148202
445,000001BCd,3.05207417
446,000001BDd,3.263736589
447,000001BEd,3.445669611
448,000001BFd,2.694862108
449,000001C0d,2.995984498
450,000001C1d,2.68265121
451,000001C2d,2.828820686
452,000001C3d,3.175925849
453,000001C4d,3.552973353
454,000001C5d,3.386374927
455,000001C6d,2.36699118
456,000001C7d,4.335233068
457,000001C8d,2.643634432
458,000001C9d,2.608436523
459,000001CAd,3.089626665
460,000001CBd,2.972993687
461,000001CCd,2.958632636
462,000001CDd,2.321810114
463,000001CEd,3.052926116
464,000001CFd,3.019654991
465,000001D0d,2.446194563
466,000001D1d,2.726172886
467,000001D2d,2.884305727
468,000001D3d,2.885122862
469,000001D4d,2.673340868
470,000001D5d,2.733540835
471,000001D6d,3.72234064
472,000001D7d,2.951616246
473,000001D8d,2.560132728
474,000001D9d,3.598104804
475,000001DAd,3.072798785
476,000001DBd,2.613091501
477,000001DCd,2.954339255
478,000001DDd,3.695781824
479,000001DEd,2.92870071
480,000001DFd,2.715703354
481,000001E0d,2.496678334
482,000001E1d,4.04358626
483,000001E2d,3.034370457
484,000001E3d,2.541916563
485,000001E4d,3.328657907
486,000001E5d,2.806699027
487,000001E6d,2.748570413
488,000001E7d,3.123244826
489,000001E8d,2.725258503
490,000001E9d,2.891514156
491,000001EAd,3.415440096
492,000001EBd,3.417256793
493,000001ECd,2.812589425
494,000001EDd,3.202677557
495,000001EEd,3.244564888
496,000001EFd,2.364747545
497,000001F0d,2.549353764
498,000001F1d,3.434534048
499,000001F2d,2.728317961
500,000001F3d,3.360258292
501,000001F4d,3.829596846
502,000001F5d,2.758941403
503,000001F6d,2.637350343
504,000001F7d,3.101335706
505,000001F8d,2.728207364
506,000001F9d,2.350317813
507,000001FAd,2.191846352
508,000001FBd,2.951605654
509,000001FCd,2.585069677
510,000001FDd,3.061700756
511,000001FEd,2.988797034
512,000001FFd,2.818499656
513,00000200d,3.366175314
514,00000201d,3.378996695
515,00000202d,2.510373444
516,00000203d,3.221367081
517,00000204d,3.324664337
518,00000205d,2.784374218
519,00000206d,2.763605844
520,00000207d,3.522486018
521,00000208d,3.525683197
522,00000209d,2.861765001
523,0000020Ad,2.739272597
524,0000020Bd,2.869842399
525,0000020Cd,2.88540373
526,0000020Dd,2.966909117
527,0000020Ed,2.834433376
528,0000020Fd,2.995409456
529,00000210d,2.754092802
530,00000211d,3.023850531
531,00000212d,3.682378554
532,00000213d,3.501506503
533,00000214d,3.257783879
534,00000215d,3.258700176
535,00000216d,2.747399629
536,00000217d,2.721417654
537,00000218d,2.806503514
538,00000219d,2.924846662
539,0000021Ad,2.732975097
540,0000021Bd,2.658856529
541,0000021Cd,3.320025268
542,0000021Dd,2.784079156
543,0000021Ed,2.745808851
544,0000021Fd,3.071764408
545,00000220d,3.313936094
546,00000221d,3.079432827
547,00000222d,3.014555489
548,00000223d,2.436102022
549,00000224d,3.955605067
550,00000225d,3.18639014
551,00000226d,2.770558514
552,00000227d,3.940639467
553,00000228d,2.681851469
554,00000229d,2.763890933
555,0000022Ad,2.495522946
556,0000022Bd,3.61556976
557,0000022Cd,3.128138795
558,0000022Dd,3.078206533
559,0000022Ed,2.716198735
560,0000022Fd,3.522166964
561,00000230d,2.596217565
562,00000231d,2.987156358
563,00000232d,2.564252386
564,00000233d,3.226455617
565,00000234d,2.805749414
566,00000235d,4.021695235
567,00000236d,3.029828807
568,00000237d,3.481996998
569,00000238d,2.933970154
570,00000239d,2.464137487
571,0000023Ad,3.008268902
572,0000023Bd,2.716921076
573,0000023Cd,2.835683363
574,0000023Dd,2.61651014
575,0000023Ed,2.909428247
576,0000023Fd,2.524278568
577,00000240d,3.034943275
578,00000241d,2.61434915
579,00000242d,2.682289537
580,00000243d,3.060598046
581,00000244d,3.453321144
582,00000245d,2.573935629
583,00000246d,2.947579342
584,00000247d,2.791131149
585,00000248d,3.22647376
586,00000249d,3.22077568
587,0000024Ad,2.994367437
588,0000024Bd,2.31792508
589,0000024Cd,3.223506704
590,0000024Dd,3.434927813
591,0000024Ed,3.019238006
592,0000024Fd,2.727086836
593,00000250d,3.191798088
594,00000251d,2.483834767
595,00000252d,3.292414987
596,00000253d,2.458091386
597,00000254d,1.797671434
598,00000255d,3.040078183
599,00000256d,2.445605306
600,00000257d,3.382723747
601,00000258d,3.631746432
602,00000259d,3.51038982
603,0000025Ad,2.601298621
604,0000025Bd,2.77811539
605,0000025Cd,2.79803288
606,0000025Dd,2.523879633
607,0000025Ed,3.334941533
608,0000025Fd,2.633934411
609,00000260d,2.618788602
610,00000261d,3.454288962
611,00000262d,2.77639026
612,00000263d,2.965785217
613,00000264d,3.454586168
614,00000265d,3.106753328
615,00000266d,2.661650105
616,00000267d,2.148980621
617,00000268d,2.781695281
618,00000269d,3.142685275
619,0000026Ad,2.862663619
620,0000026Bd,3.754135835
621,0000026Cd,2.816835277
622,0000026Dd,1.985953711
623,0000026Ed,2.777461197
624,0000026Fd,3.429345896
625,00000270d,2.886174539
626,00000271d,4.078145516
627,00000272d,3.133046948
628,00000273d,3.582499583
629,00000274d,3.112031231
630,00000275d,2.896562963
631,00000276d,3.683470615
632,00000277d,3.0837593
633,00000278d,2.411922549
634,00000279d,2.524879113
635,0000027Ad,3.26775753
636,0000027Bd,3.421966898
637,0000027Cd,2.721853957
638,0000027Dd,2.725147341
639,0000027Ed,3.022115966
640,0000027Fd,2.673141284
641,00000280d,2.832929009
642,00000281d,2.356148883
643,00000282d,2.866790832
644,00000283d,3.487200141
645,00000284d,2.917481992
646,00000285d,2.459314277
647,00000286d,3.768961132
648,00000287d,3.216519831
649,00000288d,2.879406092
650,00000289d,2.586061053
651,0000028Ad,2.99611266
652,0000028Bd,3.024942976
653,0000028Cd,2.525625542
654,0000028Dd,3.272177245
655,0000028Ed,2.327657293
656,0000028Fd,2.704929428
657,00000290d,2.031636182
658,00000291d,2.503828082
659,00000292d,3.085678725
660,00000293d,3.163157005
661,00000294d,2.817521314
662,00000295d,3.055391157
663,00000296d,2.482783689
664,00000297d,2.72429713
665,00000298d,3.093342586
666,00000299d,3.191713282
667,0000029Ad,2.746032001
668,0000029Bd,2.623349086
669,0000029Cd,2.616010959
670,0000029Dd,2.766376025
671,0000029Ed,3.468317912
672,0000029Fd,3.232218131
673,000002A0d,2.784839138
674,000002A1d,2.450308379
675,000002A2d,3.393736583
676,000002A3d,2.540285859
677,000002A4d,3.517189208
678,000002A5d,3.109794547
679,000002A6d,2.894285272
680,000002A7d,2.53695969
681,000002A8d,3.122079371
682,000002A9d,3.284354356
683,000002AAd,2.855360022
684,000002ABd,2.699892718
685,000002ACd,3.208791808
686,000002ADd,2.466785345
687,000002AEd,3.445102752
688,000002AFd,2.898205942
689,000002B0d,2.875479736
690,000002B1d,3.600859152
691,000002B2d,4.010579046
692,000002B3d,2.736163864
693,000002B4d,2.564112219
694,000002B5d,2.583162484
695,000002B6d,2.799157867
696,000002B7d,2.837616871
697,000002B8d,2.941430158
698,000002B9d,2.984442119
699,000002BAd,3.254158883
700,000002BBd,2.244146513
701,000002BCd,2.667752433
702,000002BDd,3.268728363
703,000002BEd,3.134551897
704,000002BFd,4.336457487
705,000002C0d,3.157788091
706,000002C1d,2.405068049
707,000002C2d,2.765535368
708,000002C3d,2.632053616
709,000002C4d,2.832438206
710,000002C5d,2.543027832
711,000002C6d,3.465030789
712,000002C7d,3.55318441
713,000002C8d,2.776051514
714,000002C9d,2.807413013
715,000002CAd,3.530357166
716,000002CBd,1.841414875
717,000002CCd,2.731019684
718,000002CDd,3.099209398
719,000002CEd,2.819361915
720,000002CFd,3.160036496
721,000002D0d,2.768067559
722,000002D1d,3.126860478
723,000002D2d,2.965219133
724,000002D3d,2.11146049
725,000002D4d,2.502427875
726,000002D5d,3.044158622
727,000002D6d,2.516855233
728,000002D7d,2.908941975
729,000002D8d,2.813267635
730,000002D9d,2.717663293
731,000002DAd,2.62541006
732,000002DBd,2.593378832
733,000002DCd,2.601293616
734,000002DDd,2.887306602
735,000002DEd,3.399796586
736,000002DFd,2.897253637
737,000002E0d,3.256970349
738,000002E1d,3.157783714
739,000002E2d,2.905746586
740,000002E3d,3.392848105
741,000002E4d,2.404909883
742,000002E5d,2.900678293
743,000002E6d,2.770452097
744,000002E7d,3.505284142
745,000002E8d,3.187717046
746,000002E9d,4.124705214
747,000002EAd,2.163814844
748,000002EBd,2.639748526
749,000002ECd,2.810409674
750,000002EDd,3.592759415
751,000002EEd,3.431478538
752,000002EFd,2.745668024
753,000002F0d,2.733165713
754,000002F1d,4.305525288
755,000002F2d,2.538620906
756,000002F3d,2.675773202
757,000002F4d,3.362601221
758,000002F5d,3.129640564
759,000002F6d,2.840916612
760,000002F7d,3.057591823
761,000002F8d,2.586601581
762,000002F9d,3.259546245
763,000002FAd,2.580480264
764,000002FBd,3.285408267
765,000002FCd,2.685870026
766,000002FDd,3.331089519
767,000002FEd,3.243996449
768,000002FFd,3.084505718
769,00000300d,3.258347107
770,00000301d,2.683956169
771,00000302d,2.950299619
772,00000303d,2.799480312
773,00000304d,3.28237268
774,00000305d,2.776571511
775,00000306d,3.532122265
776,00000307d,2.973753725
777,00000308d,2.371785328
778,00000309d,2.65761728
779,0000030Ad,3.150255968
780,0000030Bd,2.739939986
781,0000030Cd,3.951637803
782,0000030Dd,2.669801904
783,0000030Ed,3.315917152
784,0000030Fd,2.80388755
785,00000310d,2.576082674
786,00000311d,2.90681531
787,00000312d,2.889134347
788,00000313d,3.221615725
789,00000314d,2.667705537
790,00000315d,2.413862105
791,00000316d,3.056448441
792,00000317d,4.155996101
793,00000318d,3.44959308
794,00000319d,3.036754511
795,0000031Ad,2.476194179
796,0000031Bd,2.523054817
797,0000031Cd,3.259991411
798,0000031Dd,3.25281199
799,0000031Ed,4.233053358
800,0000031Fd,3.220160405
801,00000320d,3.029681309
802,00000321d,3.19609332
803,00000322d,2.777782071
804,00000323d,2.658309205
805,00000324d,2.998176211
806,00000325d,3.149159268
807,00000326d,3.292971219
808,00000327d,2.608609405
809,00000328d,3.415256054
810,00000329d,2.940011376
811,0000032Ad,2.490387905
812,0000032Bd,2.85233994
813,0000032Cd,3.278638657
814,0000032Dd,2.605472319
815,0000032Ed,2.635487974
816,0000032Fd,3.046077247
817,00000330d,2.705583208
818,00000331d,3.040309527
819,00000332d,2.732524861
820,00000333d,3.143747641
821,00000334d,3.431511754
822,00000335d,3.133306871
823,00000336d,2.751712767
824,00000337d,4.240656513
825,00000338d,2.425555942
826,00000339d,2.71631456
827,0000033Ad,2.634607838
828,0000033Bd,3.196813141
829,0000033Cd,3.23380959
830,0000033Dd,3.141208268
831,0000033Ed,2.703937643
832,0000033Fd,3.271181628
833,00000340d,2.828541456
834,00000341d,2.60349301
835,00000342d,2.951341905
836,00000343d,2.614504385
837,00000344d,3.080429043
838,00000345d,2.5514131
839,00000346d,3.202493188
840,00000347d,3.089744921
841,00000348d,2.98075882
842,00000349d,2.736616658
843,0000034Ad,3.242910806
844,0000034Bd,3.235877348
845,0000034Cd,2.739842312
846,0000034Dd,2.634009968
847,0000034Ed,3.38145872
848,0000034Fd,3.21980808
849,00000350d,2.568277576
850,00000351d,3.047083756
851,00000352d,3.365114697
852,00000353d,2.721883334
853,00000354d,2.305774488
854,00000355d,2.850078544
855,00000356d,3.151981077
856,00000357d,3.076309374
857,00000358d,4.068006957
858,00000359d,2.632343848
859,0000035Ad,3.529170883
860,0000035Bd,3.212224114
861,0000035Cd,2.547008728
862,0000035Dd,2.802313777
863,0000035Ed,2.798676917
864,0000035Fd,3.059944821
865,00000360d,2.666347746
866,00000361d,3.559349464
867,00000362d,3.149051547
868,00000363d,3.242297642
869,00000364d,2.312858368
870,00000365d,2.744560069
871,00000366d,3.193066263
872,00000367d,2.862547544
873,00000368d,3.447004228
874,00000369d,2.641361919
875,0000036Ad,2.903594923
876,0000036Bd,2.62382194
877,0000036Cd,2.661757438
878,0000036Dd,2.643839881
879,0000036Ed,2.822782588
880,0000036Fd,2.655467793
881,00000370d,2.810766691
882,00000371d,3.051183856
883,00000372d,3.463629279
884,00000373d,2.425847718
885,00000374d,2.806054022
886,00000375d,3.046368779
887,00000376d,2.954752935
888,00000377d,3.388857742
889,00000378d,3.478526652
890,00000379d,2.560212688
891,0000037Ad,2.69717356
892,0000037Bd,3.45057734
893,0000037Cd,2.547282871
894,0000037Dd,3.039424647
895,0000037Ed,2.577119161
896,0000037Fd,2.588369925
897,00000380d,3.954377041
898,00000381d,2.65877732
899,00000382d,3.1082666
900,00000383d,2.78568573
901,00000384d,2.856168847
902,00000385d,3.17463006
903,00000386d,3.603222802
904,00000387d,2.422680727
905,00000388d,2.783579174
906,00000389d,2.849624842
907,0000038Ad,2.315849872
908,0000038Bd,3.183076935
909,0000038Cd,3.447194875
910,0000038Dd,3.327980442
911,0000038Ed,2.706771507
912,0000038Fd,3.613913106
913,00000390d,2.991886142
914,00000391d,2.788145055
915,00000392d,2.838823252
916,00000393d,3.402478202
917,00000394d,3.309492634
918,00000395d,2.94074271
919,00000396d,2.648857315
920,00000397d,3.171902793
921,00000398d,3.2702625
922,00000399d,3.509689653
923,0000039Ad,3.009767959
924,0000039Bd,2.454266554
925,0000039Cd,2.912681829
926,0000039Dd,2.841037768
927,0000039Ed,2.533602184
928,0000039Fd,4.064403686
929,000003A0d,2.581802078
930,000003A1d,3.022033716
931,000003A2d,3.29141932
932,000003A3d,2.849594154
933,000003A4d,2.65756215
934,000003A5d,3.361106912
935,000003A6d,2.489637723
936,000003A7d,3.559966366
937,000003A8d,3.08142404
938,000003A9d,2.89185353
939,000003AAd,2.365862972
940,000003ABd,3.005503822
941,000003ACd,2.929890284
942,000003ADd,2.976008853
943,000003AEd,3.153492308
944,000003AFd,2.454817418
945,000003B0d,3.145303102
946,000003B1d,2.938472039
947,000003B2d,2.874869399
948,000003B3d,3.172255567
949,000003B4d,2.912716322
950,000003B5d,3.014939599
951,000003B6d,3.257977791
952,000003B7d,3.62378249
953,000003B8d,3.214682197
954,000003B9d,2.451537976
955,000003BAd,3.322952009
956,000003BBd,3.451810443
957,000003BCd,3.196442541
958,000003BDd,2.650708547
959,000003BEd,2.520671483
960,000003BFd,2.449298763
961,000003C0d,3.549180457
962,000003C1d,2.664097258
963,000003C2d,2.958584733
964,000003C3d,3.248874637
965,000003C4d,2.723258939
966,000003C5d,3.279037154
967,000003C6d,2.387678277
968,000003C7d,4.183608032
969,000003C8d,2.929735824
970,000003C9d,3.260183625
971,000003CAd,2.748055758
972,000003CBd,3.199966156
973,000003CCd,3.085263471
974,000003CDd,3.519444912
975,000003CEd,2.825358989
976,000003CFd,2.899284226
977,000003D0d,2.718766404
978,000003D1d,3.018996294
979,000003D2d,2.913075766
980,000003D3d,2.85533481
981,000003D4d,2.712795472
982,000003D5d,3.403595002
983,000003D6d,2.924859492
984,000003D7d,2.469029574
985,000003D8d,2.721292584
986,000003D9d,2.896348971
987,000003DAd,2.591513826
988,000003DBd,2.276372348
989,000003DCd,3.62345286
990,000003DDd,3.274614605
991,000003DEd,2.741192712
992,000003DFd,3.08590867
993,000003E0d,2.597612149
994,000003E1d,2.596045393
995,000003E2d,2.653126355
996,000003E3d,2.706885816
997,000003E4d,2.015585745
998,000003E5d,3.219310253
999,000003E6d,2.47910004
1000,000003E7d,3.375360391