x_val 2D,cond_sweep 2D,x_val 3D,cond_sweep 3D
0.0791704353677763,0.74999997142671+9.50094054479979e-17i,0.0315631089046916,0.937499999806635
0.118755653051664,0.888888779089383+5.57396409292221e-16i,0.0473446633570374,0.999999999018687
0.158340870735553,0.937499730588439+4.30798537292419e-16i,0.0631262178093833,1.00781249694972
0.197926088419441,0.959999466350246-9.04356716928522e-17i,0.0789077722617291,1.00799999263603
0.237511306103329,0.97222129349867+1.18976399149465e-15i,0.0946893267140749,1.00694442928357
0.277096523787217,0.979590355908767+1.96449284238324e-15i,0.110470881166421,1.00583087583556
0.316681741471105,0.984372783858162+7.8681466121338e-16i,0.126252435618767,1.00488276496639
0.356266959154993,0.98765116013555-7.08587567456499e-16i,0.142033990071112,1.00411515037549
0.395852176838881,0.989995658864819+9.87451719990753e-16i,0.157815544523458,1.00349988442142
0.435437394522769,0.991729754022065+1.74771681069582e-15i,0.173597098975804,1.00300509020597
0.475022612206658,0.993048042429046+5.64655068120084e-15i,0.18937865342815,1.00260392755821
0.514607829890546,0.994073283051057-3.34386306085823e-16i,0.205160207880496,1.00227550160262
0.554193047574434,0.99488601766409+3.96419657806209e-15i,0.220941762332841,1.00200393083918
0.593778265258322,0.995540863253791+2.87595497106112e-16i,0.236723316785187,1.00177719516521
0.63336348294221,0.996075914295273+3.61233994331038e-15i,0.252504871237533,1.00158616017518
0.672948700626098,0.996518394487392+5.10576571648987e-15i,0.268286425689879,1.00142383094172
0.712533918309986,0.996888175188188-2.88551823347966e-15i,0.284067980142225,1.00128480145516
0.752119135993874,0.997200033547442+7.04773487808675e-15i,0.29984953459457,1.00116485303559
0.791704353677763,0.99746514105739+9.31900880804578e-15i,0.315631089046916,1.00106066157389
0.831289571361651,0.997692068300384+6.69554355252578e-15i,0.331412643499262,1.00096958311207
0.870874789045539,0.997887477599201+7.81761437474364e-15i,0.347194197951608,1.00088949566017
0.910460006729427,0.998056609640479+5.66497158426229e-15i,0.362975752403954,1.00081868150941
0.950045224413315,0.998203631244183-4.79216266372309e-16i,0.378757306856299,1.00075573888783
0.989630442097203,0.998331887780961+5.85397795955347e-15i,0.394538861308645,1.00069951504122
1.02921565978109,0.998444089008217-4.65018668366129e-15i,0.410320415760991,1.00064905509232
1.06880087746498,0.998542447629382+9.07839944659264e-15i,0.426101970213337,1.00060356261713
1.10838609514887,0.998628783729732+1.20295171978851e-14i,0.441883524665683,1.00056236899385
1.14797131283276,0.998704604729077+1.89744497972763e-14i,0.457665079118029,1.00052490940856
1.18755653051664,0.998771166793935+1.12021995529937e-14i,0.473446633570374,1.00049070389976
1.22714174820053,0.998829522664867+9.66891432994086e-15i,0.48922818802272,1.00045934229131
1.26672696588442,0.998880559189768+1.1909294296247e-14i,0.505009742475066,1.0004304721312
1.30631218356831,0.998925027019588+1.56509564212766e-14i,0.520791296927412,1.00040378897359
1.3458974012522,0.998963564282749+8.81114110014483e-15i,0.536572851379758,1.00037902850069
1.38548261893608,0.998996715593959+8.36818279192529e-15i,0.552354405832103,1.00035596009874
1.42506783661997,0.999024947419698-5.74127867338565e-15i,0.568135960284449,1.00033438159048
1.46465305430386,0.999048660577149+3.46755475128327e-14i,0.583917514736795,1.00031411489312
1.50423827198775,0.999068200461474+1.900746675931e-14i,0.599699069189141,1.00029500242127
1.54382348967164,0.999083865461799+2.40946078454602e-14i,0.615480623641487,1.00027690409249
1.58340870735553,0.999095913910881+2.72434166658544e-14i,0.631262178093833,1.00025969482344
1.62299392503941,0.99910456988675+2.36170197225861e-14i,0.647043732546178,1.00024326242686
1.6625791427233,0.99911002805428+1.9829750636676e-15i,0.662825286998524,1.00022750583814
1.70216436040719,0.99911245771695+1.1656533729596e-15i,0.67860684145087,1.00021233361374
1.74174957809108,0.999112006238301-1.23078281497349e-14i,0.694388395903216,1.00019766265491
1.78133479577497,0.999108801933884+4.31725849423751e-14i,0.710169950355562,1.00018341711913
1.82092001345885,0.999102956527927+1.49178771237192e-14i,0.725951504807907,1.00016952748827
1.86050523114274,0.999094567251876-7.16982034927654e-16i,0.741733059260253,1.00015592976837
1.90009044882663,0.999083718636912-4.75566326834886e-15i,0.757514613712599,1.00014256480021
1.93967566651052,0.999070484052848-1.19083213875587e-14i,0.773296168164945,1.00012937766349
1.97926088419441,0.999054927037106+9.9915957212694e-15i,0.789077722617291,1.00011631716047
2.0188461018783,0.999037102440131+2.29427090920878e-14i,0.804859277069636,1.0001033353671
2.05843131956218,0.999017057427603-1.35094413378835e-15i,0.820640831521982,1.00009038724339
2.09801653724607,0.998994832347292+1.18531834275089e-14i,0.836422385974328,1.00007743029135
2.13760175492996,0.99897046141836+3.89860259389267e-14i,0.852203940426674,1.00006442424669
2.17718697261385,0.998943973473775+3.98260412123244e-14i,0.86798549487902,1.00005133082818
2.21677219029774,0.998915392506578+4.45989742600193e-14i,0.883767049331366,1.00003811350146
2.25635740798162,0.99888473817569+8.97533922717156e-16i,0.899548603783711,1.00002473727483
2.29594262566551,0.998852026251126+3.76560836412907e-14i,0.915330158236057,1.00001116851875
2.3355278433494,0.998817269008861+4.25897507902064e-14i,0.931111712688403,0.999997374805942
2.37511306103329,0.998780475578419+6.59065017278521e-14i,0.946893267140749,0.999983324769348
2.41469827871718,0.998741652250313+4.06009584459721e-14i,0.962674821593095,0.99996898797589
2.45428349640106,0.998700802751647+2.30781591032374e-14i,0.97845637604544,0.999954334813903
2.49386871408495,0.99865792848938+3.13386383950706e-14i,0.994237930497786,0.999939336392655
2.53345393176884,0.998613028766862+1.43315057776538e-14i,1.01001948495013,0.999923964452477
2.57303914945273,0.998566100979615+1.72540182809124e-14i,1.02580103940248,0.999908191284241
2.61262436713662,0.998517140788425+1.88512545029818e-14i,1.04158259385482,0.999891989657112
2.6522095848205,0.9984661422747+5.0389412542452e-14i,1.05736414830717,0.999875332753596
2.69179480250439,0.998413098081609+5.88674639642603e-14i,1.07314570275952,0.999858194111074
2.73138002018828,0.998357999539622+2.27474130751401e-14i,1.08892725721186,0.999840547569093
2.77096523787217,0.998300836776391+3.56204576399921e-14i,1.10470881166421,0.999822367221762
2.81055045555606,0.998241598817042+7.72072104737491e-14i,1.12049036611655,0.999803627374686
2.85013567323995,0.998180273687627+7.96951698516088e-14i,1.1362719205689,0.999784302506047
2.88972089092383,0.998116848493638+4.64808813991495e-14i,1.15205347502124,0.999764367231302
2.92930610860772,0.998051309498739+8.24025639812192e-14i,1.16783502947359,0.999743796271131
2.96889132629161,0.997983642191042+2.15770254412118e-14i,1.18361658392594,0.999722564422309
3.0084765439755,0.997913831346964+1.08358529891393e-13i,1.19939813837828,0.999700646531202
3.04806176165939,0.997841861087614+7.61464892078903e-14i,1.21517969283063,0.99967801746963
3.08764697934327,0.997767714939047+1.05090398726665e-13i,1.23096124728297,0.999654652117427
3.12723219702716,0.997691375879998+4.35343178618968e-14i,1.24674280173532,0.999630525329953
3.16681741471105,0.997612826343901+9.85662534942358e-14i,1.26252435618767,0.999605611929306
3.20640263239494,0.997532048310875+4.60901991793553e-14i,1.27830591064001,0.999579886687332
3.24598785007883,0.997449023325692+9.35512103692477e-14i,1.29408746509236,0.999553324308712
3.28557306776272,0.997363732529941+5.98894205001638e-14i,1.3098690195447,0.999525899416889
3.3251582854466,0.997276156694402+2.38190723585182e-14i,1.32565057399705,0.999497586541154
3.36474350313049,0.997186276246376+5.36412617340902e-14i,1.34143212844939,0.999468360104811
3.40432872081438,0.997094071296085+9.44772593708864e-14i,1.35721368290174,0.999438194414296
3.44391393849827,0.996999521659556+3.24198974196107e-14i,1.37299523735409,0.999407063649194
3.48349915618216,0.996902606878102+2.03254004877847e-14i,1.38877679180643,0.999374941853016
3.52308437386604,0.996803306251098+6.25834667469708e-14i,1.40455834625878,0.999341802924785
3.56266959154993,0.996701598820936+2.94941988570265e-14i,1.42033990071112,0.999307620611265
3.60225480923382,0.996597463457434+9.24682874961271e-14i,1.43612145516347,0.999272368499806
3.64184002691771,0.99649087880625+2.29104594662274e-14i,1.45190300961581,0.999236020011753
3.6814252446016,0.996381823337707+1.16014128350712e-13i,1.46768456406816,0.999198548396374
3.72101046228548,0.996270275354088+6.02542155071449e-14i,1.48346611852051,0.999159926725264
3.76059567996937,0.996156213002157+3.61419966913284e-14i,1.49924767297285,0.999120127887187
3.80018089765326,0.996039614286054+2.21112305998634e-14i,1.5150292274252,0.999079124583327
3.83976611533715,0.995920457077948+1.44362321533587e-14i,1.53081078187754,0.99903688932291
3.87935133302104,0.995798719128232+1.29401557691794e-13i,1.54659233632989,0.998993394419144
3.91893655070493,0.99567437807056+7.15890069487724e-14i,1.56237389078224,0.998948611985502
3.95852176838881,0.99554741143966+1.51238565987126e-13i,1.57815544523458,0.998902513932326
3.9981069860727,0.995417796676952+9.27171722182106e-14i,1.59393699968693,0.998855071963682
4.03769220375659,0.995285511148645+9.79560829596448e-14i,1.60971855413927,0.998806257574474
4.07727742144048,0.995150532113093+6.74782588918654e-14i,1.62550010859162,0.998756042047781
4.11686263912437,0.995012836810844+7.65251933126838e-14i,1.64128166304396,0.998704396456999
4.15644785680825,0.994872402382227+8.33206707653394e-14i,1.65706321749631,0.998651291651273
4.19603307449214,0.994729205921622+3.31356473384674e-14i,1.67284477194866,0.9985966982629
4.23561829217603,0.994583224447933+1.85874237929115e-14i,1.688626326401,0.998540586705312
4.27520350985992,0.994434434978116+1.06822093072766e-14i,1.70440788085335,0.998482927169844
4.31478872754381,0.994282814468131+1.00754739848301e-13i,1.72018943530569,0.998423689624191
4.35437394522769,0.994128339815187-3.28723941929904e-14i,1.73597098975804,0.998362843811005
4.39395916291158,0.993970987931963+6.37627688814279e-15i,1.75175254421039,0.998300359246641
4.43354438059547,0.993810735675834+7.28303485389431e-14i,1.76753409866273,0.998236205220021
4.47312959827936,0.993647559889702+2.25296568803384e-14i,1.78331565311508,0.998170350791626
4.51271481596325,0.993481437399899+5.87079026017555e-14i,1.79909720756742,0.998102764792597
4.55230003364713,0.993312345019477+7.33824157577329e-15i,1.81487876201977,0.998033415823945
4.59188525133102,0.993140259551867+8.13333376779538e-14i,1.83066031647211,0.99796227225587
4.63147046901491,0.992965157773478+6.70269403032378e-14i,1.84644187092446,0.997889302227151
4.6710556866988,0.992787016531264+4.9296534678723e-14i,1.86222342537681,0.997814473644633
4.71064090438269,0.992605812562284+1.32557013885979e-13i,1.87800497982915,0.99773775418284
4.75022612206658,0.992421522666115+8.27359279123032e-14i,1.8937865342815,0.997659111283653
4.78981133975046,0.992234123699422+6.45461804276319e-14i,1.90956808873384,0.997578512156062
4.82939655743435,0.992043592426436+5.15233347381179e-14i,1.92534964318619,0.997495923775984
4.86898177511824,0.991849905682808+2.64959101225722e-14i,1.94113119763854,0.99741131288617
4.90856699280213,0.991653040340253+4.91536994585204e-14i,1.95691275209088,0.997324645996161
4.94815221048602,0.991452973229776+9.53197833658514e-14i,1.97269430654323,0.997235889382315
4.9877374281699,0.991249681237122+1.73072034205256e-13i,1.98847586099557,0.997145009087883
5.02732264585379,0.991043141263783+8.1660581553874e-14i,2.00425741544792,0.997051970923185
5.06690786353768,0.990833330242756+8.33947424898631e-14i,2.02003896990026,0.99695674046583
5.10649308122157,0.990620225110823+1.36048354086503e-13i,2.03582052435261,0.996859283060996
5.14607829890546,0.990403802884212+1.26341781047482e-13i,2.05160207880496,0.996759563826318
5.18566351658935,0.990184040570236+1.79266846947451e-13i,2.0673836332573,0.996657547640006
5.22524873427323,0.989960915216689+2.51608489813238e-13i,2.08316518770965,0.996553199150623
5.26483395195712,0.989734403910505+1.86134980407987e-13i,2.09894674216199,0.996446482777453
5.30441916964101,0.989504483775583+1.44478369796184e-13i,2.11472829661434,0.996337362709496
5.3440043873249,0.989271131974513+7.85757376652341e-14i,2.13050985106668,0.996225802906052
5.38358960500879,0.989034325710229+8.03782913795685e-14i,2.14629140551903,0.996111767097342
5.42317482269267,0.988794042226492+2.48627814864854e-13i,2.16207295997138,0.995995218785169
5.46276004037656,0.988550258812167+1.00295993774485e-13i,2.17785451442372,0.995876121243646
5.50234525806045,0.988302952803263+1.79101747536165e-13i,2.19363606887607,0.995754437519961
5.54193047574434,0.988052101584043+1.68213741040321e-13i,2.20941762332841,0.995630130435187
5.58151569342823,0.987797682588816+1.6345295785331e-13i,2.22519917778076,0.99550316258512
5.62110091111211,0.987539673302151+1.56593416531841e-13i,2.24098073223311,0.995373496341172
5.660686128796,0.987278051262886+1.04718101075281e-13i,2.25676228668545,0.995241093851297
5.70027134647989,0.987012794063258+1.8030845140864e-13i,2.2725438411378,0.99510591704096
5.73985656416378,0.986743879351085+1.46942984096762e-13i,2.28832539559014,0.994967927614147
5.77944178184767,0.986471284828729+1.11365593416309e-13i,2.30410695004249,0.99482708705439
5.81902699953156,0.986194988257431+2.6478889897171e-13i,2.31988850449483,0.994683356625855
5.85861221721544,0.985914967458632+2.4916757977979e-13i,2.33567005894718,0.994536697374491
5.89819743489933,0.985631200319046+1.17978196571734e-13i,2.35145161339953,0.994387070129196
5.93778265258322,0.985343664785077+3.21334360129147e-13i,2.36723316785187,0.994234435503023
5.97736787026711,0.985052338870059+1.39565659463348e-13i,2.38301472230422,0.994078753894424
6.016953087951,0.984757200650878+1.77419951356758e-13i,2.39879627675656,0.993919985488512
6.05653830563488,0.984458228269411+2.55698415526797e-13i,2.41457783120891,0.993758090258371
6.09612352331877,0.984155399938158+1.64960523902578e-13i,2.43035938566126,0.993593027966431
6.13570874100266,0.983848693942952+2.07243970682112e-13i,2.4461409401136,0.993424758167384
6.17529395868655,0.983538088640464+1.74043712801041e-13i,2.46192249456595,0.993253240209534
6.21487917637044,0.983223562473553+2.22405764165879e-13i,2.47770404901829,0.993078433227307
6.25446439405432,0.982905093926151+2.30362309855852e-13i,2.49348560347064,0.992900296154883
6.29404961173821,0.982582661578019+2.00028600333419e-14i,2.50926715792298,0.992718787723131
6.3336348294221,0.982256244102091+9.4217949570134e-14i,2.52504871237533,0.992533866461186
6.37322004710599,0.981925820212814+2.1823467292059e-13i,2.54083026682768,0.992345490698068
6.41280526478988,0.981591368726797+7.13856310424463e-14i,2.55661182128002,0.992153618564336
6.45239048247377,0.981252868536237-2.3884367069441e-14i,2.57239337573237,0.991958207993782
6.49197570015765,0.980910298608465+1.82005263535935e-13i,2.58817493018471,0.991759216725158
6.53156091784154,0.980563638013675+7.74268396010793e-14i,2.60395648463706,0.991556602303944
6.57114613552543,0.980212865875617+1.65051014373666e-13i,2.6197380390894,0.991350322084153
6.61073135320932,0.979857961415874+2.41417425764294e-13i,2.63551959354175,0.991140333230147
6.65031657089321,0.979498903957068-8.64635246526581e-14i,2.6513011479941,0.99092659271854
6.68990178857709,0.979135672881525+8.37733033352915e-14i,2.66708270244644,0.990709057340122
6.72948700626098,0.97876824767542+8.89474060615947e-14i,2.68286425689879,0.990487683701815
6.76907222394487,0.978396607929719+1.01467013423702e-13i,2.69864581135113,0.990262428228672
6.80865744162876,0.978020733296834+1.99182901963433e-13i,2.71442736580348,0.990033247165907
6.84824265931265,0.977640603534379+3.62150580194008e-13i,2.73020892025583,0.989800096580966
6.88782787699653,0.977256198512508+6.20554038544938e-14i,2.74599047470817,0.989562932365612
6.92741309468042,0.976867498156476+2.56528709253274e-14i,2.76177202916052,0.989321710238088
6.96699831236431,0.976474482515665-7.44085586487044e-15i,2.77755358361286,0.989076385745317
7.0065835300482,0.976077131729375+7.95239446991931e-14i,2.79333513806521,0.988826914265133
7.04616874773209,0.975675426035235+3.10245314411777e-13i,2.80911669251755,0.988573251008541
7.08575396541598,0.975269345767154+2.62474413640891e-13i,2.8248982469699,0.988315351022009
7.12533918309986,0.974858871363063+1.76329022036264e-13i,2.84067980142225,0.98805316918983
7.16492440078375,0.974443983363861+5.97524808569966e-14i,2.85646135587459,0.987786660238029
7.20450961846764,0.974024662423029+1.20160636348405e-13i,2.87224291032694,0.987515778736727
7.24409483615153,0.973600889284143+2.49889207382227e-13i,2.88802446477928,0.987240479093693
7.28368005383542,0.97317264480349+1.17084540510391e-13i,2.90380601923163,0.986960715568883
7.3232652715193,0.972739909942671+1.59448025132349e-13i,2.91958757368398,0.986676442272421
7.36285048920319,0.972302665770793+1.27324922419817e-13i,2.93536912813632,0.986387613167188
7.40243570688708,0.971860893462585+3.31379810642808e-13i,2.95115068258867,0.986094182071448
7.44202092457097,0.971414574301935+4.74975577904992e-14i,2.96693223704101,0.985796102661519
7.48160614225486,0.970963689689341+2.8310593848181e-13i,2.98271379149336,0.985493328474492
7.52119135993874,0.970508221129888+1.40689962789743e-13i,2.9984953459457,0.985185812910994
7.56077657762263,0.97004815024879+4.08768030553248e-13i,3.01427690039805,0.984873509237984
7.60036179530652,0.969583458782009+2.37759754461689e-13i,3.0300584548504,0.984556370591591
7.63994701299041,0.969114128584696+2.43606744963178e-13i,3.04584000930274,0.984234349980003
7.6795322306743,0.968640141623339+2.24144406124258e-13i,3.06162156375509,0.983907400286386
7.71911744835819,0.968161479980194+1.44104170412768e-13i,3.07740311820743,0.983575474271847
7.75870266604207,0.967678125873728+5.53496332365951e-14i,3.09318467265978,0.983238524578429
7.79828788372596,0.967190061612961+6.16959007852262e-14i,3.10896622711213,0.982896503732183
7.83787310140985,0.966697269639777+3.40006048508128e-13i,3.12474778156447,0.982549364146279
7.87745831909374,0.966199732555886+3.81313679657944e-13i,3.14052933601682,0.982197058124141
7.91704353677763,0.965697433020279+3.96680836920917e-13i,3.15631089046916,0.981839537862628
7.95662875446151,0.965190353857569+1.52515227642727e-13i,3.17209244492151,0.981476755455243
7.9962139721454,0.964678478010462+3.83331360632759e-13i,3.18787399937385,0.981108662895426
8.03579918982929,0.964161788547228+2.60364180157939e-13i,3.2036555538262,0.980735212079882
8.07538440751318,0.963640268665922+2.66668675190438e-13i,3.21943710827855,0.980356354811942
8.11496962519707,0.963113901685148+3.34488951893881e-13i,3.23521866273089,0.979972042804956
8.15455484288096,0.962582671074065+4.88334853107058e-13i,3.25100021718324,0.979582227685749
8.19414006056484,0.962046560414006+2.25274858405173e-13i,3.26678177163558,0.979186860999623
8.23372527824873,0.961505553433589+2.00573366313704e-13i,3.28256332608793,0.97878589421387
8.27331049593262,0.960959633980804+3.23835268646354e-13i,3.29834488054028,0.978379278712509
8.31289571361651,0.960408786065531+4.16366270448664e-13i,3.31412643499262,0.977966965811821
8.3524809313004,0.959852993797887+3.57270330132214e-14i,3.32990798944497,0.977548906759517
8.39206614898428,0.959292241443562+3.7523029962223e-13i,3.34568954389731,0.977125052738465
8.43165136666817,0.958726513421576+4.79123473897971e-13i,3.36147109834966,0.976695354870463
8.47123658435206,0.958155794256212+3.87795730227302e-13i,3.377252652802,0.976259764220057
8.51082180203595,0.957580068631725+4.55676207520262e-13i,3.39303420725435,0.975818231798405
8.55040701971984,0.956999321380259+3.67061477933499e-13i,3.4088157617067,0.975370708567189
8.58999223740373,0.956413537455748+5.42474558803014e-13i,3.42459731615904,0.974917145442555
8.62957745508761,0.955822701968921+5.50831312544746e-13i,3.44037887061139,0.974457493299127
8.6691626727715,0.955226800171715+3.5719303162068e-13i,3.45616042506373,0.973991702974068
8.70874789045539,0.954625817463642+2.90583022099252e-13i,3.47194197951608,0.973519725271176
8.74833310813928,0.954019739390356+3.86687460089197e-13i,3.48772353396842,0.97304151096503
8.78791832582317,0.953408551658902+1.69919000293362e-13i,3.50350508842077,0.972557010805181
8.82750354350705,0.952792240069586+2.33159530241428e-13i,3.51928664287312,0.972066175520366
8.86708876119094,0.952170790654132+5.38860763289334e-13i,3.53506819732546,0.971568955822811
8.90667397887483,0.951544189554135+4.44413063984412e-13i,3.55084975177781,0.971065302412582
8.94625919655872,0.950912423026451+1.98973890747166e-13i,3.56663130623015,0.970555165981956
8.98584441424261,0.950275477557838+2.79323981197139e-13i,3.5824128606825,0.970038497219851
9.02542963192649,0.949633339743671+1.91030770345214e-13i,3.59819441513485,0.969515246816277
9.06501484961038,0.948985996320173+1.78415607198993e-13i,3.61397596958719,0.968985365466884
9.10460006729427,0.948333434223816+7.6749101170149e-13i,3.62975752403954,0.968448803877535
9.14418528497816,0.947675640515941+1.28180439068866e-13i,3.64553907849188,0.967905512768922
9.18377050266205,0.947012602431772+4.91289794226181e-13i,3.66132063294423,0.967355442881219
9.22335572034594,0.946344307359839+6.99297498786506e-13i,3.67710218739657,0.966798544983205
9.26294093802982,0.94567074285787+3.08614979024689e-13i,3.69288374184892,0.966234769865286
9.30252615571371,0.944991896653383+4.64787376946377e-13i,3.70866529630127,0.96566406835322
9.3421113733976,0.944307756614746+4.0633175552918e-13i,3.72444685075361,0.965086391312875
9.38169659108149,0.94361831078679+3.86074521350268e-13i,3.74022840520596,0.964501689653663
9.42128180876538,0.942923547387868+4.11787462336763e-13i,3.7560099596583,0.963909914333484
9.46086702644926,0.942223454781613+4.68219014115789e-13i,3.77179151411065,0.963311016363727
9.50045224413315,0.941518021513376+5.03327035014573e-13i,3.787573068563,0.962704946814314
9.54003746181704,0.940807236287369+4.20662450288897e-13i,3.80335462301534,0.962091656818802
9.57962267950093,0.940091087987517+3.87770226960148e-13i,3.81913617746769,0.961471097579524
9.61920789718482,0.939369565663786+5.44258099369657e-13i,3.83491773192003,0.960843220372771
9.65879311486871,0.938642658526283+4.794641816054e-13i,3.85069928637238,0.960207976554028
9.69837833255259,0.937910355976256+3.27385511053091e-13i,3.86648084082472,0.959565317563233
9.73796355023648,0.937172647576855+4.6869098684522e-13i,3.88226239527707,0.958915194930124
9.77754876792037,0.936429523070173+3.87835599390271e-13i,3.89804394972942,0.958257560279613
9.81713398560426,0.935680972338451+4.03791251164756e-13i,3.91382550418176,0.957592365337217
9.85671920328815,0.934926985514891+3.17088676240394e-13i,3.92960705863411,0.956919561934515
9.89630442097203,0.934167552850865+5.17943745037599e-13i,3.94538861308645,0.956239102014653
9.93588963865592,0.933402664777435+3.03200303206139e-13i,3.9611701675388,0.955550937637889
9.97547485633981,0.932632311927486+3.85672452941158e-13i,3.97695172199115,0.954855020987227
10.0150600740237,0.931856485106389+1.8856790379385e-13i,3.99273327644349,0.954151304374064
10.0546452917076,0.931075175298317+2.8907955114564e-13i,4.00851483089584,0.953439740243872
