xval 2D,yval 2D,xval 3D,yval 3D
0.0791704353677763,1.19082390076715e-06-1.38626390164688e-18i,0.0315631089046916,2.29824312898808e-08
0.118755653051664,3.17553007043549e-06-3.69511434240046e-18i,0.0473446633570374,8.27367525740672e-08
0.158340870735553,5.95411768619426e-06-6.9293356275601e-18i,0.0631262178093833,1.97648908488095e-07
0.197926088419441,9.5265851587772e-06-1.10922084348711e-17i,0.0789077722617291,3.86104842693797e-07
0.237511306103329,1.3892929877155e-05-1.61578190107666e-17i,0.0946893267140749,6.66490496656012e-07
0.277096523787217,1.9053147953103e-05-2.21443863319805e-17i,0.110470881166421,1.05719180764919e-06
0.316681741471105,2.50072339657739e-05-2.90946423071144e-17i,0.126252435618767,1.5765947058014e-06
0.356266959154993,3.17551807062723e-05-3.69936992115494e-17i,0.142033990071112,2.24308510998318e-06
0.395852176838881,3.92969789222359e-05-4.57122466287858e-17i,0.157815544523458,3.07504892234877e-06
0.435437394522769,4.76326170624223e-05-5.5372252976852e-17i,0.173597098975804,4.09087202133719e-06
0.475022612206658,5.67620810213041e-05-6.57624050847585e-17i,0.18937865342815,5.30894025294053e-06
0.514607829890546,6.66853538836807e-05-7.76607444328469e-17i,0.205160207880496,6.74763942004722e-06
0.554193047574434,7.74024156692965e-05-8.98072186292771e-17i,0.220941762332841,8.42535526966734e-06
0.593778265258322,8.89132430774829e-05-1.03491410415062e-16i,0.236723316785187,1.0360473477848e-05
0.63336348294221,0.000101217809231818-1.17475593202478e-16i,0.252504871237533,1.25713796320854e-05
0.672948700626098,0.000114316083424806-1.32506600450306e-16i,0.268286425689879,1.50764592110427e-05
0.712533918309986,0.00012820803086259-1.49637089012844e-16i,0.284067980142225,1.78940975613788e-05
0.752119135993874,0.000142893612409689-1.65353747600814e-16i,0.29984953459457,2.10426798714978e-05
0.791704353677763,0.000158372784333769-1.82905623850388e-16i,0.315631089046916,2.45405911420254e-05
0.831289571361651,0.00017464549805046-2.02158680312022e-16i,0.331412643499262,2.84062161528203e-05
0.870874789045539,0.000191711699868206-2.21698128127382e-16i,0.347194197951608,3.26579394263272e-05
0.910460006729427,0.000209571330733162-2.42803547374221e-16i,0.362975752403954,3.73141451870808e-05
0.950045224413315,0.000228224325974158-2.65819359170443e-16i,0.378757306856299,4.2393217317166e-05
0.989630442097203,0.00024767061504771-2.86897822499398e-16i,0.394538861308645,4.79135393074436e-05
1.02921565978109,0.000267910121288914-3.1316168851314e-16i,0.410320415760991,5.38934942044338e-05
1.06880087746498,0.000288942761657442-3.33774164976822e-16i,0.426101970213337,6.03514645525139e-05
1.10838609514887,0.000310768446445204-3.58068121536453e-16i,0.441883524665683,6.73058323307557e-05
1.14797131283276,0.000333387079069432-3.81811313183992e-16i,0.457665079118029,7.47749788859464e-05
1.18755653051664,0.000356798555801576-4.11400281454791e-16i,0.473446633570374,8.27772848595163e-05
1.22714174820053,0.000381002765512856-4.39893638695299e-16i,0.48922818802272,9.13311301093157e-05
1.26672696588442,0.000405999589419853-4.67843762238638e-16i,0.505009742475066,0.000100454893625809
1.30631218356831,0.000431788900830176-4.95944331025039e-16i,0.520791296927412,0.000110166953442494
1.3458974012522,0.000458370564888273-5.29614213049475e-16i,0.536572851379758,0.000120485686540363
1.38548261893608,0.000485744438321252-5.61458277353533e-16i,0.552354405832103,0.000131429468746191
1.42506783661997,0.000513910369184881-6.01272678554488e-16i,0.568135960284449,0.000143016674624492
1.46465305430386,0.000542868196609774-6.13191221578808e-16i,0.583917514736795,0.000155265677362917
1.50423827198775,0.000572617750547536-6.55775103695439e-16i,0.599699069189141,0.000168194848650929
1.54382348967164,0.000603158851517192-6.87680491680811e-16i,0.615480623641487,0.000181822558551546
1.58340870735553,0.00063449131034388-7.21404104201354e-16i,0.631262178093833,0.000196167175365959
1.62299392503941,0.000666614927912502-7.60347758104632e-16i,0.647043732546178,0.000211247065490844
1.6625791427233,0.000699529494919033-8.1303767076233e-16i,0.662825286998524,0.000227080593268192
1.70216436040719,0.000733234791614435-8.52811934925211e-16i,0.67860684145087,0.000243686120827432
1.74174957809108,0.000767730587553536-9.03286559411984e-16i,0.694388395903216,0.000261082007919673
1.78133479577497,0.000803016641341583-9.00211566719317e-16i,0.710169950355562,0.000279286611743868
1.82092001345885,0.000839092700380766-9.64383566144841e-16i,0.725951504807907,0.000298318286764719
1.86050523114274,0.000875958500620107-1.02046184930228e-15i,0.741733059260253,0.000318195384522107
1.90009044882663,0.000913613766302782-1.06802213850932e-15i,0.757514613712599,0.000338936253431899
1.93967566651052,0.000952058209713344-1.11978015715748e-15i,0.773296168164945,0.000360559238577887
1.97926088419441,0.000991291530928309-1.14419556952335e-15i,0.789077722617291,0.000383082681494721
2.0188461018783,0.0010313134175641-1.17702100946585e-15i,0.804859277069636,0.000406524919941608
2.05843131956218,0.00107212354453527-1.24966786521082e-15i,0.820640831521982,0.000430904287667271
2.09801653724607,0.00111372157380905-1.2834340689948e-15i,0.836422385974328,0.000456239114164718
2.13760175492996,0.00115610715408393-1.30087736474296e-15i,0.852203940426674,0.000482547724412064
2.17718697261385,0.00119927992062984-1.34844659799367e-15i,0.86798549487902,0.000509848438612716
2.21677219029774,0.00124323949500756-1.39193211307677e-15i,0.883767049331366,0.000538159571918202
2.25635740798162,0.00128798548481891-1.49837766623947e-15i,0.899548603783711,0.000567499434142558
2.29594262566551,0.00133351748345713-1.50227276390432e-15i,0.915330158236057,0.000597886329466178
2.3355278433494,0.00137983506986018-1.54763427545174e-15i,0.931111712688403,0.000629338556128925
2.37511306103329,0.00142693780826224-1.56715067133828e-15i,0.946893267140749,0.000661874406112315
2.41469827871718,0.00147482524794459-1.65710808983434e-15i,0.962674821593095,0.000695512164810591
2.45428349640106,0.00152349692299068-1.73852352650954e-15i,0.97845637604544,0.000730270110690493
2.49386871408495,0.00157295235203855-1.7819467406092e-15i,0.994237930497786,0.000766166514939547
2.53345393176884,0.00162319103803306-1.86650239642813e-15i,1.01001948495013,0.00080321964110267
2.57303914945273,0.00167421246798235-1.9202707202005e-15i,1.02580103940248,0.000841447744706922
2.61262436713662,0.00172601611271121-1.97692551137243e-15i,1.04158259385482,0.000880869072874201
2.6522095848205,0.00177860142661518-1.98097340464191e-15i,1.05736414830717,0.000921501863921713
2.69179480250439,0.00183196784741798-2.02485082234342e-15i,1.07314570275952,0.000963364346950014
2.73138002018828,0.00188611479592681-2.15293123045466e-15i,1.08892725721186,0.00100647474141845
2.77096523787217,0.00194104167578195-2.19059608212317e-15i,1.10470881166421,0.00105085125670782
2.81055045555606,0.00199674787320845-2.17027551265467e-15i,1.12049036611655,0.00109651209166996
2.85013567323995,0.00205323275679444-2.2265417936984e-15i,1.1362719205689,0.00114347543416435
2.88972089092383,0.00211049567723947-2.35885831628658e-15i,1.15205347502124,0.0011917594605813
2.92930610860772,0.00216853596711903-2.34567258741702e-15i,1.16783502947359,0.00124138233535155
2.96889132629161,0.00222735294063854-2.54503521998862e-15i,1.18361658392594,0.00129236221044234
3.0084765439755,0.00228694589339575-2.41424481950102e-15i,1.19939813837828,0.00134471722483936
3.04806176165939,0.00234731410213976-2.5537302485022e-15i,1.21517969283063,0.00139846550401485
3.08764697934327,0.00240845682455205-2.55036991308312e-15i,1.23096124728297,0.00145362515938796
3.12723219702716,0.00247037329901133-2.7683331477718e-15i,1.24674280173532,0.00151021428774665
3.16681741471105,0.00253306274425355-2.69884215768913e-15i,1.26252435618767,0.00156825097068524
3.20640263239494,0.00259652435926066-2.90302877896633e-15i,1.27830591064001,0.00162775327401451
3.24598785007883,0.00266075732298124-2.84822863299275e-15i,1.29408746509236,0.00168873924715449
3.28557306776272,0.00272576079409196-3.00978676286594e-15i,1.3098690195447,0.00175122692251434
3.3251582854466,0.00279153391076735-3.18336537641461e-15i,1.32565057399705,0.00181523431485689
3.36474350313049,0.0028580757904437-3.17376662267079e-15i,1.34143212844939,0.00188077942064767
3.40432872081438,0.00292538552958715-3.12868736223172e-15i,1.35721368290174,0.00194788021738837
3.44391393849827,0.0029934622034583-3.3877936092041e-15i,1.37299523735409,0.00201655466293431
3.48349915618216,0.00306230486587236-3.50284740691105e-15i,1.38877679180643,0.00208682069479603
3.52308437386604,0.00313191254900614-3.44968947302812e-15i,1.40455834625878,0.00215869622942467
3.56266959154993,0.00320228426306226-3.63349277992873e-15i,1.42033990071112,0.00223219916148106
3.60225480923382,0.00327341899625107-3.50735177489908e-15i,1.43612145516347,0.0023073473630882
3.64184002691771,0.00334531571434994-3.81786566430848e-15i,1.45190300961581,0.00238415868306718
3.6814252446016,0.00341797336058262-3.58139668709658e-15i,1.46768456406816,0.00246265094615613
3.72101046228548,0.00349139085537236-3.85368744070557e-15i,1.48346611852051,0.00254284195221223
3.76059567996937,0.00356556709611527-4.02184162481946e-15i,1.49924767297285,0.00262474947539653
3.80018089765326,0.00364050095695912-4.15763119114487e-15i,1.5150292274252,0.00270839126334137
3.83976611533715,0.00371619128857808-4.27270199797029e-15i,1.53081078187754,0.00279378503630042
3.87935133302104,0.0037926369179494-3.92272755078115e-15i,1.54659233632989,0.00288094848628086
3.91893655070493,0.0038698366481135-4.22720957903172e-15i,1.56237389078224,0.00296989927615786
3.95852176838881,0.00394778925798613-3.99647877576601e-15i,1.57815544523458,0.00306065503877117
3.9981069860727,0.00402649350212857-4.31279477377668e-15i,1.59393699968693,0.00315323337600344
4.03769220375659,0.00410594811057129-4.37623553239618e-15i,1.60971855413927,0.00324765185784038
4.07727742144048,0.00418615178843224-4.58986952748787e-15i,1.62550010859162,0.00334392802141235
4.11686263912437,0.00426710321604471-4.63979027869234e-15i,1.64128166304396,0.00344207937003318
4.15644785680825,0.00434880104837517-4.69887186247733e-15i,1.65706321749631,0.00354212337216307
4.19603307449214,0.0044312439150089-5.01145823083952e-15i,1.67284477194866,0.00364407746042452
4.23561829217603,0.00451443041978185-5.17154950227061e-15i,1.688626326401,0.00374795903056903
4.27520350985992,0.00459835914087394-5.30423646521921e-15i,1.70440788085335,0.00385378544041911
4.31478872754381,0.00468302863031525-4.97765790285912e-15i,1.72018943530569,0.00396157400879618
4.35437394522769,0.00476843741375599-5.70932113460614e-15i,1.73597098975804,0.00407134201442897
4.39395916291158,0.00485458399058881-5.62079944435132e-15i,1.75175254421039,0.00418310669484231
4.43354438059547,0.00494146683338929-5.39096450644796e-15i,1.76753409866273,0.00429688524522622
4.47312959827936,0.00502908438788399-5.74107526856175e-15i,1.78331565311508,0.00441269481728507
4.51271481596325,0.00511743507271937-5.65556018158475e-15i,1.79909720756742,0.00453055251806681
4.55230003364713,0.00520651727925789-6.02321520462545e-15i,1.81487876201977,0.00465047540877193
4.59188525133102,0.00529632937137834-5.73249918595293e-15i,1.83066031647211,0.00477248050354233
4.63147046901491,0.00538686968516411-5.90803068322418e-15i,1.84644187092446,0.00489658476822959
4.6710556866988,0.00547813652921669-6.10589619305793e-15i,1.86222342537681,0.00502280511914272
4.71064090438269,0.00557012818346393-5.7411527148738e-15i,1.87800497982915,0.00515115842177556
4.75022612206658,0.00566284289988092-6.12085711906906e-15i,1.8937865342815,0.00528166148951326
4.78981133975046,0.00575627890227683-6.32728440035039e-15i,1.90956808873384,0.00541433108231787
4.82939655743435,0.00585043438523017-6.50750708857073e-15i,1.92534964318619,0.00554918390539299
4.86898177511824,0.0059453075148167-6.76299369022622e-15i,1.94113119763854,0.00568623660782725
4.90856699280213,0.00604089642821934-6.73367190964989e-15i,1.95691275209088,0.00582550578121667
4.94815221048602,0.00613719923306216-6.55518445744416e-15i,1.97269430654323,0.00596700795826556
4.9877374281699,0.00623421400778279-6.16968057513581e-15i,1.98847586099557,0.00611075961136602
5.02732264585379,0.00633193880120322-6.85020627956928e-15i,2.00425741544792,0.0062567771511561
5.06690786353768,0.00643037163243357-6.94532914853201e-15i,2.02003896990026,0.00640507692505635
5.10649308122157,0.00652951049049958-6.70523139658547e-15i,2.03582052435261,0.00655567521578453
5.14607829890546,0.00662935333464616-6.87253402484955e-15i,2.05160207880496,0.00670858823987936
5.18566351658935,0.00672989809357343-6.61686526008831e-15i,2.0673836332573,0.00686383214609071
5.22524873427323,0.00683114266556994-6.21694315222221e-15i,2.08316518770965,0.00702142301388856
5.26483395195712,0.00693308491832184-6.7679579576837e-15i,2.09894674216199,0.00718137685189046
5.30441916964101,0.0070357226887166-7.16403678697783e-15i,2.11472829661434,0.00734370959625647
5.3440043873249,0.00713905378267432-7.74459142733331e-15i,2.13050985106668,0.00750843710907185
5.38358960500879,0.00724307597498088-7.84409829246496e-15i,2.14629140551903,0.0076755751767076
5.42317482269267,0.00734778700911447-6.7070808591666e-15i,2.16207295997138,0.00784513950815842
5.46276004037656,0.00745318459710218-7.92117517195201e-15i,2.17785451442372,0.00801714573335865
5.50234525806045,0.00755926641936343-7.43096177961615e-15i,2.19363606887607,0.00819160940147555
5.54193047574434,0.00766603012454872-7.62003776798596e-15i,2.20941762332841,0.00836854597918014
5.58151569342823,0.00777347332938574-7.76396048616191e-15i,2.22519917778076,0.00854797084889539
5.62110091111211,0.00788159361851534-7.92635399863522e-15i,2.24098073223311,0.00872989930702188
5.660686128796,0.00799038854435953-8.45527620281614e-15i,2.25676228668545,0.00891434656214071
5.70027134647989,0.00809985562695367-7.95055404264985e-15i,2.2725438411378,0.00910132773319381
5.73985656416378,0.00820999235380456-8.33586218835609e-15i,2.28832539559014,0.00929085784764146
5.77944178184767,0.00832079617972446-8.74811445089531e-15i,2.30410695004249,0.00948295183959688
5.81902699953156,0.00843226452671148-7.55322507947631e-15i,2.31988850449483,0.00967762454793814
5.85861221721544,0.00854439478380844-7.78839606814816e-15i,2.33567005894718,0.00987489071439762
5.89819743489933,0.00865718430699692-9.04286385071881e-15i,2.35145161339953,0.0100747649816283
5.93778265258322,0.00877063041900157-7.35096660488995e-15i,2.36723316785187,0.0102772618912475
5.97736787026711,0.0088847304092076-9.08521299589381e-15i,2.38301472230422,0.0104823958818571
6.016953087951,0.00899948153348787-8.85622918522456e-15i,2.39879627675656,0.0106901812870419
6.05653830563488,0.00911488101407378-8.24453004554759e-15i,2.41457783120891,0.0109006323333441
6.09612352331877,0.00923092603946799-9.19983633695069e-15i,2.43035938566126,0.0111137631382153
6.13570874100266,0.00934761376433508-8.91390469721688e-15i,2.4461409401136,0.0113295877079642
6.17529395868655,0.0094649413093457-9.34465690306276e-15i,2.46192249456595,0.0115481199356627
6.21487917637044,0.00958290576119455-8.98922308589085e-15i,2.47770404901829,0.011769373598926
6.25446439405432,0.00970150417203449-9.02123005224338e-15i,2.49348560347064,0.0119933623579114
6.29404961173821,0.00982073355987711-1.12338478636471e-14i,2.50926715792298,0.0122200997531048
6.3336348294221,0.00994059090845461-1.0619815724056e-14i,2.52504871237533,0.0124495992031362
6.37322004710599,0.0100610731665797-9.47749725779997e-15i,2.54083026682768,0.0126818740025732
6.41280526478988,0.0101821772486329-1.11140903948876e-14i,2.55661182128002,0.0129169373196907
6.45239048247377,0.010303900034182-1.22471025359106e-14i,2.57239337573237,0.0131548021942192
6.49197570015765,0.0104262383678604-1.02041703093131e-14i,2.58817493018471,0.01339548153507
6.53156091784154,0.0105491890595507-1.14488954121404e-14i,2.60395648463706,0.013638988118038
6.57114613552543,0.0106727488837517-1.06286225728783e-14i,2.6197380390894,0.0138853345834827
6.61073135320932,0.0107969145799414-9.91014587019995e-15i,2.63551959354175,0.0141345334339856
6.65031657089321,0.0109216828525178-1.36796433131811e-14i,2.6513011479941,0.0143865970319876
6.68990178857709,0.0110470503702414-1.19163418978007e-14i,2.66708270244644,0.0146415375974023
6.72948700626098,0.0111730137666235-1.19927941254738e-14i,2.68286425689879,0.014899367205209
6.76907222394487,0.0112995696398517-1.19836557306568e-14i,2.69864581135113,0.0151600977830227
6.80865744162876,0.0114267145522019-1.09763781608822e-14i,2.71442736580348,0.0154237411086426
6.84824265931265,0.0115544450304454-9.17209293597305e-15i,2.73020892025583,0.0156903088075793
6.88782787699653,0.0116827575658592-1.28597804026454e-14i,2.74599047470817,0.0159598123505598
6.92741309468042,0.0118116486134606-1.34415144484531e-14i,2.76177202916052,0.0162322630510116
6.96699831236431,0.0119411145927434-1.39934156526975e-14i,2.77755358361286,0.0165076720625264
7.0065835300482,0.0120711518871964-1.30703454801222e-14i,2.79333513806521,0.0167860503763011
7.04616874773209,0.0122017568443284-1.03259600258947e-14i,2.80911669251755,0.0170674088185594
7.08575396541598,0.0123329257755705-1.10394258868874e-14i,2.8248982469699,0.0173517580479512
7.12533918309986,0.0124646549563035-1.22573912209539e-14i,2.84067980142225,0.0176391085529325
7.16492440078375,0.0125969406257808-1.38935283457213e-14i,2.85646135587459,0.0179294706491523
7.20450961846764,0.0127297789871918-1.32502138225084e-14i,2.87224291032694,0.0182228544767929
7.24409483615153,0.0128631662073113-1.16743962558832e-14i,2.88802446477928,0.0185192699977231
7.28368005383542,0.0129970984167349-1.3568140820593e-14i,2.90380601923163,0.0188187269930163
7.3232652715193,0.0131315717097305-1.31359306412121e-14i,2.91958757368398,0.0191212350601474
7.36285048920319,0.0132665821442165-1.37083115927028e-14i,2.93536912813632,0.0194268036102539
7.40243570688708,0.0134021257416881-1.10336191830833e-14i,2.95115068258867,0.0197354418653759
7.44202092457097,0.0135381984872198-1.50998715772098e-14i,2.96693223704101,0.0200471588556785
7.48160614225486,0.0136747963295284-1.19336696644591e-14i,2.98271379149336,0.0203619634166552
7.52119135993874,0.0138119151807682-1.40782516959323e-14i,2.9984953459457,0.0206798641863126
7.56077657762263,0.0139495509167131-1.03625483368576e-14i,3.01427690039805,0.0210008696023373
7.60036179530652,0.0140876993765944-1.29470168400336e-14i,3.0300584548504,0.0213249878992444
7.63994701299041,0.0142263563631932-1.29869249074793e-14i,3.04584000930274,0.021652227105509
7.6795322306743,0.0143655176427013-1.3400833363695e-14i,3.06162156375509,0.0219825950406794
7.71911744835819,0.0145051789447618-1.47286345472136e-14i,3.07740311820743,0.0223160993124742
7.75870266604207,0.0146453359627583-1.6213118465332e-14i,3.09318467265978,0.0226527473138613
7.79828788372596,0.014785984353115-1.62713774836746e-14i,3.10896622711213,0.0229925462201224
7.83787310140985,0.014927119735915-1.2128718920604e-14i,3.12474778156447,0.0233355029858998
7.87745831909374,0.0150687376953218-1.15968294851424e-14i,3.14052933601682,0.0236816243422285
7.91704353677763,0.0152108337779877-1.14610133299153e-14i,3.15631089046916,0.0240309167935519
7.95662875446151,0.0153534034947243-1.54490958184528e-14i,3.17209244492151,0.0243833866147225
7.9962139721454,0.0154964423197726-1.1883933027292e-14i,3.18787399937385,0.0247390398479881
8.03579918982929,0.0156399456909235-1.39853386144062e-14i,3.2036555538262,0.0250978822999646
8.07538440751318,0.0157839090095951-1.40085005342182e-14i,3.21943710827855,0.0254599195385931
8.11496962519707,0.015928327640693-1.30126292573811e-14i,3.23521866273089,0.0258251568900843
8.15455484288096,0.0160731969131209-1.05589818358723e-14i,3.25100021718324,0.0261935994358494
8.19414006056484,0.0162185121191692-1.50846147560328e-14i,3.26678177163558,0.0265652520094593
8.23372527824873,0.0163642685151196-1.56384298067338e-14i,3.28256332608793,0.0269401191935523
8.27331049593262,0.016510461320805-1.36583914328349e-14i,3.29834488054028,0.0273182053164838
8.31289571361651,0.0166570857203648-1.21716337649102e-14i,3.31412643499262,0.0276995144495314
8.3524809313004,0.0168041368612221-1.89387156971242e-14i,3.32990798944497,0.0280840504036451
8.39206614898428,0.0169516098550697-1.31052060286077e-14i,3.34568954389731,0.0284718167263083
8.43165136666817,0.017099499777887-1.13625910876902e-14i,3.36147109834966,0.0288628166983883
8.47123658435206,0.0172478016691316-1.30999977162089e-14i,3.377252652802,0.0292570533309768
8.51082180203595,0.0173965105327548-1.19755159048336e-14i,3.39303420725435,0.0296545293622225
8.55040701971984,0.0175456213370477-1.36977570660107e-14i,3.4088157617067,0.0300552472541529
8.58999223740373,0.017695129014221-1.05649066704032e-14i,3.42459731615904,0.0304592091894898
8.62957745508761,0.0178450284611005-1.04921287567227e-14i,3.44037887061139,0.0308664170684558
8.6691626727715,0.0179953145389084-1.42219315909914e-14i,3.45616042506373,0.0312768725055752
8.70874789045539,0.018145982073449-1.56028891343421e-14i,3.47194197951608,0.0316905768264676
8.74833310813928,0.0182970258551541-1.38860513749108e-14i,3.48772353396842,0.032107531064635
8.78791832582317,0.0184484406394527-1.81906364493065e-14i,3.50350508842077,0.032527735958244
8.82750354350705,0.0186002211455315-1.71035825564777e-14i,3.51928664287312,0.0329511919469023
8.86708876119094,0.0187523620590909-1.12199068729219e-14i,3.53506819732546,0.033377899168432
8.90667397887483,0.0189048580300871-1.31805479558854e-14i,3.55084975177781,0.0338078574556392
8.94625919655872,0.0190577036728948-1.82001663086595e-14i,3.56663130623015,0.03424106633308
8.98584441424261,0.0192108935686879-1.67194008175076e-14i,3.5824128606825,0.0346775250138243
9.02542963192649,0.019364422263131-1.86495978229515e-14i,3.59819441513485,0.0351172323962164
9.06501484961038,0.0195182842671055-1.90545643514257e-14i,3.61397596958719,0.035560187060637
9.10460006729427,0.0196724740580349-6.98261327337964e-15i,3.62975752403954,0.0360063872662628
9.14418528497816,0.0198269860784571-2.04017829279845e-14i,3.64553907849188,0.0364558309478272
9.18377050266205,0.0199818147371437-1.28976584824946e-14i,3.66132063294423,0.0369085157123806
9.22335572034594,0.0201369544087951-8.56429054083872e-15i,3.67710218739657,0.0373644388362234
9.26294093802982,0.0202923994344972-1.7003068043745e-14i,3.69288374184892,0.0378235972612223
9.30252615571371,0.0204481441218694-1.37494472753033e-14i,3.70866529630127,0.0382859875919129
9.3421113733976,0.02060418274457-1.51224902893073e-14i,3.72444685075361,0.0387516060922715
9.38169659108149,0.0207605095431958-1.56763784112854e-14i,3.74022840520596,0.0392204486824342
9.42128180876538,0.0209171187253658-1.52179322680112e-14i,3.7560099596583,0.0396925109354776
9.46086702644926,0.021074004465241-1.40630717098241e-14i,3.77179151411065,0.0401677880742055
9.50045224413315,0.0212311609044741-1.33683569597036e-14i,3.787573068563,0.0406462749679426
9.54003746181704,0.0213885821518542-1.53381602800656e-14i,3.80335462301534,0.0411279661293348
9.57962267950093,0.0215462622839316-1.61977645659272e-14i,3.81913617746769,0.0416128557111588
9.61920789718482,0.0217041953448711-1.26939544490639e-14i,3.83491773192003,0.0421009375031394
9.65879311486871,0.0218623753464746-1.42858045886772e-14i,3.85069928637238,0.0425922049287777
9.69837833255259,0.022020796269066-1.79511311374777e-14i,3.86648084082472,0.0430866510421883
9.73796355023648,0.022179452060989-1.47301873068167e-14i,3.88226239527707,0.04358426852495
9.77754876792037,0.0223383366391794-1.67556317524598e-14i,3.89804394972942,0.0440850496829681
9.81713398560426,0.0224974438884165-1.64838848988093e-14i,3.91382550418176,0.0445889864433502
9.85671920328815,0.0226567676641603-1.86938630240946e-14i,3.92960705863411,0.0450960703512951
